Language, Program, PowerLimit, Package, Core(s), Time (ms), Temperature, Memory
C, fibonacci_recursive_O0_40, 15, 12.902587890625000000, 6.678161621093750000, 4005, 43.0, 1536
C, fibonacci_recursive_O0_40, 15, 12.175598144531250000, 6.823120117187500000, 3904, 42.8, 1408
C, fibonacci_recursive_O0_40, 15, 14.486389160156250000, 8.502441406250000000, 4371, 43.0, 1408
C, fibonacci_recursive_O0_40, 15, 10.444091796875000000, 5.462402343750000000, 3565, 42.2, 1408
C, fibonacci_recursive_O0_40, 15, 12.767456054687500000, 7.142272949218750000, 4149, 42.5, 1536
C, fibonacci_recursive_O2_40, 15, 3.009155273437500000, 1.585754394531250000, 1016, 42.8, 1536
C, fibonacci_recursive_O2_40, 15, 3.759094238281250000, 1.926940917968750000, 1281, 42.2, 1408
C, fibonacci_recursive_O2_40, 15, 6.801574707031250000, 3.910705566406250000, 1911, 42.5, 1408
C, fibonacci_recursive_O2_40, 15, 3.711975097656250000, 1.854736328125000000, 1305, 42.5, 1408
C, fibonacci_recursive_O2_40, 15, 3.755432128906250000, 1.814208984375000000, 1369, 42.2, 1408
C, fibonacci_recursive_O2_40, 15, 4.382507324218750000, 2.058959960937500000, 1566, 42.0, 1536
C, fibonacci_recursive_O2_40, 15, 4.710388183593750000, 2.533996582031250000, 1560, 42.8, 1536
C, fibonacci_recursive_O2_40, 15, 5.671813964843750000, 3.151306152343750000, 1745, 42.0, 1408
C, fibonacci_recursive_O2_40, 15, 5.185302734375000000, 2.409545898437500000, 1631, 42.2, 1536
C, fibonacci_recursive_O2_40, 15, 3.863403320312500000, 1.671630859375000000, 1506, 42.0, 1408
